"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"asRNA:CR46101",0.86722120277617,-1.72798884715255,3.09595159731925,-0.558144658543369,0.576745607408033,NA
"lncRNA:CR45910",2.1665150367035,-1.72154361553474,1.76498280148535,-0.975388323379665,0.329367673487132,NA
"lncRNA:CR46098",3.56206360793142,-1.36621386550542,1.33715105441219,-1.02173487505195,0.306906400105356,0.581019010738925
"lncRNA:CR43166",4.78141765703386,5.82526068380478,1.66043867095738,3.50826608997611,0.000451037674361721,0.00570958415358452
"lncRNA:CR46095",1.34354880236815,-1.51430756071984,2.01152368979012,-0.752816170351856,0.451560388314204,NA
"lncRNA:CR46094",21.0111961965244,0.973414455305213,0.52337227911755,1.85988921107261,0.062901202081215,0.220311763281758
"asRNA:CR46093",36.5748234885822,-0.575806258929737,0.422882342593,-1.36162284620126,0.173316941422027,0.423120515870214
"asRNA:CR46091",1.6220130281875,-0.695349568514012,1.76966881636685,-0.392926383786077,0.694373854179808,NA
"lncRNA:CR46090",0.753524322014291,2.01598623641798,3.18497511158882,0.632967657763677,0.526754763575081,NA
"asRNA:CR46089",25.5925068959144,-0.338831151643781,0.578955815491207,-0.585245268425716,0.558382810432745,0.784992359681214
"lncRNA:CR46088",0.440612459204517,1.16784058258942,3.79856750468957,0.30744236640461,0.758506684882054,NA
"asRNA:CR46055",1.26691413637541,1.70153549115453,2.15780759901143,0.788548289446224,0.430376064308083,NA
"lncRNA:Hsromega",11223.5086480492,-0.387894636986465,0.158025504620876,-2.45463311708497,0.0141028438844416,0.0769574107117303
"asRNA:CR45798",0.902242366150425,-1.78661669760712,2.29492914405051,-0.778506256822282,0.436270619509432,NA
"lncRNA:CR46039",0.675112120988407,-2.61665440224978,3.87323808555546,-0.675572826779774,0.499311898772965,NA
"lncRNA:CR46041",4.11270703517382,-0.877079530554611,1.12159060280117,-0.78199614758193,0.434216837626864,0.697525068432409
"lncRNA:CR46035",123.063875839103,-0.401789356263706,0.282972854478055,-1.41988657182262,0.155640705860496,0.39617111588349
"lncRNA:CR46036",10.9985629630466,0.201803362612159,0.689481400771745,0.292688624212747,0.769760165871801,0.903439997976536
"lncRNA:CR45223",24.107641671618,-0.558253241225315,0.557941310459891,-1.0005590745112,0.317040024165252,0.590232223994079
"lncRNA:CR45911",3.3353043779736,-1.99227466479091,1.47373980293636,-1.3518496689995,0.17642341122502,0.427147678376188
"lncRNA:CR46239",18.0942489604186,1.09013734179727,0.636201672212791,1.71350907960621,0.0866189244162194,0.270264127709927
"lncRNA:CR45914",6.12894910938106,-0.508453740289166,1.09221480550168,-0.465525405559413,0.641555247757703,0.836999702481763
"lncRNA:CR46015",11.5619157900894,1.15916430201395,0.820378925297711,1.41296206700251,0.157666877812328,0.39984214632708
"lncRNA:CR46014",3.67969010334359,1.55189367228029,1.20645086023883,1.28632978219525,0.19832799278721,0.456011857210752
"lncRNA:CR46013",2.8048865305886,1.15341658603758,1.93097220808531,0.597324281109811,0.550290896292592,NA
"lncRNA:CR46203",0.45063921227711,1.18272315192244,3.23455633932958,0.365652357802982,0.714624500671368,NA
"lncRNA:CR43459",230.386783524253,-0.486167260697282,0.184268679447925,-2.63836080094488,0.0083307894079053,0.0524003771131151
"lncRNA:CR45790",3.82355591739546,2.4453802133698,1.31472219454927,1.85999766605306,0.0628858561708717,0.220311763281758
"asRNA:CR46144",3.1005356261202,-0.18436681593572,1.23282211131219,-0.149548596057775,0.881120766355081,NA
"asRNA:CR46145",5.036962473552,-1.80590596047732,1.01397075504707,-1.78102371443,0.0749085767269962,0.246047239233845
"lncRNA:CR46226",7.54014534329414,-1.39713406887797,1.03104495382022,-1.35506610424824,0.175396496842185,0.425713910163413
